web-scraper-order,web-scraper-start-url,Reviews,Pagination,Pagination-href
"1530529620-980","https://www.indeed.co.in/cmp/Amazon.com/reviews","management are good, discipline. work culture friendly. The hardest part to stand whole day or night in the job place if we are in job. Thay are not flexible with the job time and leave .","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529664-993","https://www.indeed.co.in/cmp/Amazon.com/reviews","Good challenging work
Get to learn new technologies 
People treat you as slaves
Work pressure
Management needs proper improvement in terms of growing a person's career","41","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=800"
"1530529302-826","https://www.indeed.co.in/cmp/Amazon.com/reviews","Item passing and computer operating workers checking  & facility helping but laptop computer repairing  software related issues hr help worker training  thank","9","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=160"
"1530529370-881","https://www.indeed.co.in/cmp/Amazon.com/reviews","Good leadership and great culture to grow and learn. Highly motivating. Can be overwhelming at times.
There is always a scope to  migrate to different teams and learn and contribute better.","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529294-803","https://www.indeed.co.in/cmp/Amazon.com/reviews","Great company to work and learn.
High flexibility to move to different departments 
Amazing and talented colleague
Great pay and benefits
Advance learning","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529664-994","https://www.indeed.co.in/cmp/Amazon.com/reviews","work life balance
fun to work
energetic workaround
worked on launches
rewarded for best work
encouraging surroundings
given initiatives
initiated kaizens","41","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=800"
"1530529294-818","https://www.indeed.co.in/cmp/Amazon.com/reviews","The complete life of an employee totally depends on his/her manager so if the manager is good, employee can really perform and explore a lot. The CEO icelles really excellent","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529620-967","https://www.indeed.co.in/cmp/Amazon.com/reviews","- Amazon loves data documentations which requires RCAs and Program updates.
- Amazon has provided me guidelines to improve in major tasks assigned to me.
- Amazon has taught me how to prioritize multiple tasks and deliver each assigned tasks as per their defined deadlines.
- Apart from work, Amazon gives importance to Employee retention program which involves fun activities, cultural programs and team lunches & outings.
- Mostly I like to train people and guide them and provide them guidelines so that they could learn and grow without much intervention.","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529294-799","https://www.indeed.co.in/cmp/Amazon.com/reviews","i was hired on a contract basis and during my contract period i had given innovative ideas but management wasn't transparent with me . They said no to my idea but internally worked on my idea and implemented without giving me credit . Hence there is no transparency ; internal politics is so much that u dont even get to know whats going behind you . And coming to my contract to full time conversion no opportunity was given to me and no reason was given . No job security so work in Amazon untill ur manager want you to be in the company .","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529738-1024","https://www.indeed.co.in/cmp/Amazon.com/reviews","good security for female employees and good management, good team mates,and there used to provide free transportation for the female employees.and also good food.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529331-854","https://www.indeed.co.in/cmp/Amazon.com/reviews","Overall good experience and management and culture, HR team is too supportive and other departments like Admin, recruitment, facility, C&B, training & quality is working like a team","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530530035-1163","https://www.indeed.co.in/cmp/Amazon.com/reviews","-handling critical tasks on an every day basis
-keep track of all data in flow 
-spontaneously ready to communicate with internal or external clients
-documentation
-error handling
-internal audits
-multitasking
-reporting on timely basis
-working under pressure and deadlines.
-process/technical learning","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529991-1140","https://www.indeed.co.in/cmp/Amazon.com/reviews","Investigating the seller accounts on the website and finding risky elements and taking appropriate actions to ensure safe buyer experience","69","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1360"
"1530529527-937","https://www.indeed.co.in/cmp/Amazon.com/reviews","Nice company brings best out of you.The work experience will be great and the work and life balances well.If you are right team then everything will go well or elz it will be messed","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529411-900","https://www.indeed.co.in/cmp/Amazon.com/reviews","Responsible for the security and Loss Prevention for Fulfilment centres, middle mile and last mile deliveries at Amazon. Responsible for losses within the storage and supply chain of inventory and customer packages.","21","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=400"
"1530529370-874","https://www.indeed.co.in/cmp/Amazon.com/reviews","Good place to work life balace and the work culture is awesome. Able to learn many things in and out of the work. Environment is so good to work. Amazon cares more on their employees.","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529411-882","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was very comfortable with my amazons job but because of my exams i resign it. If i get that position and if the same job i will very happily do the job. But as i did it before i am looking some upper position.","21","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=400"
"1530529900-1101","https://www.indeed.co.in/cmp/Amazon.com/reviews","please don't give your company to contractors and take man power from universities. and because it is useful for a lot of people it means it is specifically unemployment also to get the benfits from you.when ever your taking directly.","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530530035-1172","https://www.indeed.co.in/cmp/Amazon.com/reviews","Learnt how to handle customer issues and help them step by step through the procedure.","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529331-855","https://www.indeed.co.in/cmp/Amazon.com/reviews","The work culture is amazing. No discrimination of any sorts as you get work satisfaction along with cool bunch of workmates. Growth purely based on performance.","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530530035-1160","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was enrolled into two courses:
1. Summer Training for Core Java Programming Language using Java SE6 at NIIT.t2. Summer Training for Introduction to SQL using Oracle Database 10g at NIIT.

The instructors were great at making you understand not only the many language features but also situations in which they are best applied.

I was able to get oracle-certified for both the above courses as well.","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529411-897","https://www.indeed.co.in/cmp/Amazon.com/reviews","A very good place to start with, good salary and incentives and friendly people around. Easy work and interesting too. Seniors good enough to understand and solve any work related issues.","21","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=400"
"1530529473-911","https://www.indeed.co.in/cmp/Amazon.com/reviews","It give's proper motivation to worker.overall one of the best co.Management system is fine also.it provide's proper tools and situation that an employee can do his best","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
"1530529331-844","https://www.indeed.co.in/cmp/Amazon.com/reviews","Loved the environment.Managers play vital role.Fun to work in the company .Amazing culture.Exerience counts.Colleagues are amazing.Payrolls are pretty good.","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530530035-1174","https://www.indeed.co.in/cmp/Amazon.com/reviews","> Good place
> good colleagues
> quality technology stack
> Quality mangament","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529290-779","https://www.indeed.co.in/cmp/Amazon.com/reviews","It is good place to work with good work environment and ethics.Salary is good.

Policy is good,lot of things to learn.Good management system to learn from.","",""
"1530529370-878","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amajon is a good company to work. I am working here for more than one year but its cannot fulfill my family needs so I want a good job to a better future","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529832-1058","https://www.indeed.co.in/cmp/Amazon.com/reviews","The work culture at amazon is amazing. Great time in learning things and achieving heights. Good company to work especially to freshers having a greater experience.","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529331-857","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon gives a superb work environment to their employees and as well as they paid a very good amount and other compensation facilities are also good like they give 4000 rs for transport per month and night shift allowance as well as the food coupons.

They care for their employees and always help in difficult situaion","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530529331-851","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon.com is one of those companies that is employee-friendly. It gives lot of space and freedom concerned with work flexibility, dress code, etc. AT the same time work becomes self driven by the individual employee more than being driven by the higher-up.
It stands for its logo of work hard, have fun and make history.
i gained loads of experience relating to being focussed inspite of having many distractions,  leadership qualities, how to work smart and to think outside the box and not typically.","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530529832-1055","https://www.indeed.co.in/cmp/Amazon.com/reviews","It was good to start my career at Amazon.com. The workplace was good with different culture.

There wasn't much work pressure except on the peak time.

We had a lot of events to encourage the employees.

We had a lot of tours done without intervening on the work.","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529991-1134","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was very comfortable with my amazons job but because of my exams i resign it. If i get that position and if the same job i will very happily do the job. But as i did it before i am looking some upper position.","69","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1360"
"1530529302-837","https://www.indeed.co.in/cmp/Amazon.com/reviews","Pros
Really smart people, a lot of opportunity for growth, always encouraged to be innovative, think big, and create something new. Competitive salary and benefits with other major tech companies. 100% self motivating work environment. No dress code and 4 legged friends are welcome.
Cons
You have to be self motivated. NO ONE will hold your hand and tell you that you're doing a great job. If you need constant affirmations from management, this company isn't for you.
Advice to Management
More on-boarding training before new employees are thrown in the fire. The first couple of weeks can be very confusing on where to find the information you need that pertains to your job.","9","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=160"
"1530529738-1025","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is great when you're a rookie in the field of Industrial safety. My day begins with the tool box talk then various inspections to check whether the men are working as per  the requirements of safety policies of Amazon. I learned here to overcome my stage fear. The workplace culture of Amazon is just fantastic. The hardest part of my job is when any external vendor arrives and I'm alone on the floor. And the most enjoyable part of my job is when, any senior safety personnel arrives to audit the site as then I get more things to learn.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529370-865","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazing work ethic! Love the way people work as well as have fun! Very helpful and understanding management and co-workers. Relieved and stress free work atmosphere.","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529866-1082","https://www.indeed.co.in/cmp/Amazon.com/reviews","it is fun workplace for workers to learn something new in a innovative manner. basically, working over here enhance thinking power.","57","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1120"
"1530529620-975","https://www.indeed.co.in/cmp/Amazon.com/reviews","Free sodexo coupons every month. Nice environment
Work hard have fun make history 
Good to work
Proud to be a part of amazon
Thanks for recruiting me and give Mor experience in graphics","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529294-806","https://www.indeed.co.in/cmp/Amazon.com/reviews","just another corporate company. there isnt anything special to mention. You dont know when you will lose your job at amazon. Everyday is a godsend at amazon","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529738-1023","https://www.indeed.co.in/cmp/Amazon.com/reviews","Easy work culture with open window system no restrictions with dress good co employes and managers and individual will be awarded for his ability not just for tenure.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529832-1052","https://www.indeed.co.in/cmp/Amazon.com/reviews","Its amazes me sometimes thinking about amazon. 

i have experienced so much good in that company , it was so good working in amazon. 

It pays us good as well as they give us work. 

U have good break timing to relax youself. 

No dress code. we feel very comfortable to work in any shift timings there , Its a good company","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529991-1143","https://www.indeed.co.in/cmp/Amazon.com/reviews","On my birthday party in office
Learned many things from the company & coworkers. 
Management was too good
Coworkers were very supportive and good in nature
Was in handling & supporting in the Audits
Used to work with team with very friendly and enjoying way","69","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1360"
"1530529370-861","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was very comfortable with my amazons job but because of my exams i resign it. If i get that position and if the same job i will very happily do the job. But as i did it before i am looking some upper position.","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529620-968","https://www.indeed.co.in/cmp/Amazon.com/reviews","Working is fun here due to the American culture followed in Amazon.com.

Very flexible manager and high scope for creativity and knowledge growth.

The most enjoyable part of the job is writing creative content for amazon website marketing.","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529370-873","https://www.indeed.co.in/cmp/Amazon.com/reviews","I have 3.7 years of experience in Amazon. Really it was a great journey. Amazon is a fastest growing company. After merrage I left Amazon because I moved to Chennai along with my husband. Now we relocated to Hyderabad and looking forward to re-pursue my career.","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529788-1043","https://www.indeed.co.in/cmp/Amazon.com/reviews","Free work culture but management is extremely biased and doesn't are about the employees.
Leaves are not granted even after being applied a month in advance.","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529832-1061","https://www.indeed.co.in/cmp/Amazon.com/reviews","No pressure and has a relaxed work atmosphere. Growth depends on one's individual interests. Overtime is mandatory during peak seasons.
Work hard. Have fun. Make history.","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529473-922","https://www.indeed.co.in/cmp/Amazon.com/reviews","Excellent organisation motto, every day is still day 1. Young and energetic crowd, and the floor is filled with fun activities. Growth in career is drastically fast.","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
"1530529302-834","https://www.indeed.co.in/cmp/Amazon.com/reviews","My 3 yers completed amazon work. but no salary benefits...........10 hors job time, and my home to job company 40-50km distance.......................","9","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=160"
"1530529290-793","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is the best company that i experienced. Productive and at the same time enjoyable work place. Stress free the most enjoyable part of the job. Lot to learn in Amazon.","",""
"1530529370-866","https://www.indeed.co.in/cmp/Amazon.com/reviews","It was a wonderful journey and a great opportunity to work with Amazon, wonderful work culture.

The only issue that has been facing with me was the shift rotation, as 
""Seller support"" did not have the option of rotational shift wherein its been a great difficulty for people doing a graveyard shift for almost a year or two continuously.


Everything else is fantastic apart from the above.","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529302-825","https://www.indeed.co.in/cmp/Amazon.com/reviews","great working for amazon they are always welcoming and they have awesome work culture to hang around with.And the weekends are amazing we get to play something new every week.","9","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=160"
"1530529832-1068","https://www.indeed.co.in/cmp/Amazon.com/reviews","Productive and fun place to work. There is vast growth opportunities in this company. You always get motivated by your supervisors and your managers.","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529664-997","https://www.indeed.co.in/cmp/Amazon.com/reviews","With this unstructured environment, it gives alot of opportunities however ends up giving it a miss on work life balance. 
Data driven environment, no space for individual thought process. 
Growth opportunities are existing everywhere, planning for a vertical growth in same department is waste of time. Have seen most movements across departments.","41","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=800"
"1530529664-992","https://www.indeed.co.in/cmp/Amazon.com/reviews","Work Hard, Have Fun, Make History was the motto and it was always followed there. Workplace culture was entirely different and unique. People love working with Amazon always :)","41","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=800"
"1530529527-933","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon co. Good . Hear communication skills also improved. Work at good safety is there .& Cab facility also available . Work at place clean & clear .","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529900-1099","https://www.indeed.co.in/cmp/Amazon.com/reviews","My work is very interesting here.I like to work here always.I never feel it is a work.I feel its my life.Because very interesting to communicate customers,distributing amazon products and collecting MPOS/money with excellent management and co workers.","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529331-858","https://www.indeed.co.in/cmp/Amazon.com/reviews","I have been in amazon only for 3 months, but those three months were best days of my life. I had a lots of good time, great friends, and the worlds best manager.","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530529331-852","https://www.indeed.co.in/cmp/Amazon.com/reviews","amazon.in is the company where you can learn alot and there are many chances to growth,
nice workplace, friendly atmosphere and the best thing is that you can directly connect with your manager and operation manager...","13","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=240"
"1530529937-1119","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is one of the best employers I have worked with. Employees at Amazon work very hard and have fun. The best part about Amazon is the management and colleagues. Both of them are very helpful and supportive.","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530529527-932","https://www.indeed.co.in/cmp/Amazon.com/reviews","Wonderful to work 

I learned to manage people and personality development

Management is also quite good but can be improved

Good workplace culture

nothing is hard

colleagues, RNR and activities are most enjoyable","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529788-1034","https://www.indeed.co.in/cmp/Amazon.com/reviews","nice company
vibrant crowd
pay is good
nice work atmosphere
open culture
flat hierarchy
too much competition
difficult to grow
good job security
nice perks and bonuses","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529294-802","https://www.indeed.co.in/cmp/Amazon.com/reviews","I got an opportunity to work with great leaders and learn a lot while having fun. It was a very good experience. I used was given an opportunity to use my skills in solving the ad-hoc issues.","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529473-914","https://www.indeed.co.in/cmp/Amazon.com/reviews","Excellent Workplace
Fun At Work 
Learning 
Excellent Work Culture 
Reimbursement Facilities are good
Good Work Experience 
Encourages Trainings in Work Life","25","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=480"
"1530529738-1010","https://www.indeed.co.in/cmp/Amazon.com/reviews","I learned to develop my communication skills and my leadership qualities for better management. The whole management was very supportive to each other. Every coworker loves to volunteer themselves to help their team mates and friends. Amazon's culture is one amazing experience. None of us can find such a Flexible place to work and survive. All of us were able to cope up with everyday tasks within the given time and everyone maintained their daily targets and deadlines.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529900-1107","https://www.indeed.co.in/cmp/Amazon.com/reviews","Best thing Amazon provides you , to be innovative and a good work environment. Proper work timings (max day shifts).And the good part no dress code.","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529788-1029","https://www.indeed.co.in/cmp/Amazon.com/reviews","I was very comfortable with my amazons job but because of my exams i resign it. If i get that position and if the same job i will very happily do the job. But as i did it before i am looking some upper position.","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529620-976","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is an amazing company to work with. They have good growth opportunities.

The only reason I had to leave the job was due to the shift timing in my department. I was having bad health due to the shift timing.","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529900-1096","https://www.indeed.co.in/cmp/Amazon.com/reviews","I felt very happy when i visited Pune amazon site as a trainer for a span of 2 to 3 months. 

I have learned about Lenel.

Here management is too good in all type of activities.

Happy to work with colleagues.","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529937-1121","https://www.indeed.co.in/cmp/Amazon.com/reviews","We had a target everyday and it was a tough one and as a team with the support and guidance from experienced management we used to reach our targets at the end of the day. 

I conducted meetings as a first thing everyday to discuss the action points and give a heads up regarding new updates and start the day. 

Training took place almost all the time for the new members to attain perfection.

Used to handle calls across marketplaces to be in sync and adopt new techniques to improve performance.

It was fun work place with scope of motivation and guidance.","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530529937-1126","https://www.indeed.co.in/cmp/Amazon.com/reviews","It has been the best place to learn how to be social. I have many good things with me after joining Amazon. And whatever I'm today is because of it. I'm a proud Amazonian.","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530529294-817","https://www.indeed.co.in/cmp/Amazon.com/reviews","Worked on a first and experimental Business model of Amazon in launching of stores in the city by making the stores of the city being connected to Amazon by gaping the time of delivery to the customers. Being able to promote a new-based program into the city, the IHS (I Have Space) program to reach the goal of last mile delivery. The project entails in getting small stores of the city to be part of a global conglomerate company like Amazon and making sure customers have closer proximity of delivery points to fulfil delivery on time.  My role in this pivotal project is:

•	Selling the Business model to multitude of small stores across Bengaluru city in India, explaining the concept, how it benefits the small stores, nearby customer and Amazon.  
•	Mapping small stores with residential hubs
•	Systems connectivity 
•	Contacted 75 retail stores to get them on board for business with amazon.
•	Focused completely on the B2C business model","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529370-877","https://www.indeed.co.in/cmp/Amazon.com/reviews","A day to day challenging part of work with which we can learn new things by disagree and commit... We learned a lot of things on a daily basis because of the pilot process with efficient leaders for us to guide on. The workplace culture in amazon is the best","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529991-1153","https://www.indeed.co.in/cmp/Amazon.com/reviews","Each day is new day & new learnin,Gives more oppurtunity to Grow,more support given by managers & co-workers nothing is hard.","69","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1360"
"1530529738-1009","https://www.indeed.co.in/cmp/Amazon.com/reviews","Good  nicejob and expected one  i need a highest post i need a job like in amazon  i like to work in amazon   achievement ..............................","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
"1530529294-816","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon Development Centre, India was a productive and growth propelling employer with employee centric policies and governance.It is also a fun place to work with for any Amazonian.","5","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=80"
"1530529564-953","https://www.indeed.co.in/cmp/Amazon.com/reviews","I have leaned to dive deep whenever there is an issue, instead of temporary solution i learned to take dive deep to cure it permanently.

It has good work culture.","33","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=640"
"1530529564-964","https://www.indeed.co.in/cmp/Amazon.com/reviews","Excellent work conditions no extra pressure while working and moreover fiendly behaviour of all senior persons.well managed as well as great allocations of work.","33","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=640"
"1530529991-1154","https://www.indeed.co.in/cmp/Amazon.com/reviews","Work Hard Have Fun Make History, Great learning opportunity, Learning curve never ends at Amazon. It's always day 1 at Amazon, Even after working for 4 years i still feel like its Day 1 at office. Great management.","69","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1360"
"1530530035-1157","https://www.indeed.co.in/cmp/Amazon.com/reviews","Roles & Responsibilities:

•	Was a part Pilot Process which was launched in Amazon.com India, which was primarily to investigate and ensure the shipment was successfully fulfilled to our respectively fulfillment centers.
•	Manage the operations of Transport of shipments to our fulfillment centers.
•	Ensured correct allocation of resources to meet delivery schedules.
•	Created a recording and reporting system.
•	Supervised the import and export loads and bulk cargo.
•	Managing the new fellow folks supporting them and constantly encouraging them to work and be productive to the organization.","73","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1440"
"1530529788-1041","https://www.indeed.co.in/cmp/Amazon.com/reviews","Nice Amazon its worldest large company ande this will giving as per everyday new to learn i mean here is every day is as an day firstnt to grow up more","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529411-892","https://www.indeed.co.in/cmp/Amazon.com/reviews","This is actual free working and how to build your nature and culture this is the best example for work in Amazon. 
Ownership
Bias for action
Earn trust 
Frugality
Etc.","21","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=400"
"1530529370-876","https://www.indeed.co.in/cmp/Amazon.com/reviews","It was good working with Amazon. Work from home is not a good idea to go with. If u looking for a good and quick money u can sit and make a good one but not for those who want to get out and explore the world outside.","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529564-959","https://www.indeed.co.in/cmp/Amazon.com/reviews","Typical day can be any equipment break down 
How to handle contingency situations without using the panic button.
To have a great work culture and have a positive work environment.
The hardest part is to make sure all that they employees sink with you on the same page and follow the SOP
When you have the achievements completed and you have the dead line still in hand then its the enjoyable moment.","33","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=640"
"1530529620-969","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon it's nice company salary every month time to time in your account created salary EPF and ESIC facilities evry week 2 days weekly off and over time it's best save your money in advance","37","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=720"
"1530529290-781","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is good as company but it depends on process you work. Seller Support is not at all good. Management at seller support is not approachable. Monetary benefits and growth development is there however too much pressurizing.","",""
"1530529527-941","https://www.indeed.co.in/cmp/Amazon.com/reviews","A few n workplace with ample opportunities to grow. Understanding managers. A good peer group and managers who are open to ideas from employees a level or two below them.","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529564-951","https://www.indeed.co.in/cmp/Amazon.com/reviews","Amazon is a great company. I am very happy to working with Amazon. My office staff is very carrying & helpful. We are all enjoying their . But now I want a new","33","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=640"
"1530529900-1112","https://www.indeed.co.in/cmp/Amazon.com/reviews","this is very good organization to learn and having the more fun with colleagues are nice persons to work with them.

ITs great place and Human Resource Processes such as Performance Management, Q1 Compensation reviews, US benefits enrollment, offer letters, employee self-service and on-boarding of new hires.","61","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1200"
"1530529527-939","https://www.indeed.co.in/cmp/Amazon.com/reviews","nice company n environment , would love to work again in different profile, perks are also very good, the holiday counts are good, management is good, canteen is good","29","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=560"
"1530529411-888","https://www.indeed.co.in/cmp/Amazon.com/reviews","Great place to work and good learning. Have best environment, collaborative, innovative, engaging, inspiring. Good work environment with best work life balance","21","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=400"
"1530529564-961","https://www.indeed.co.in/cmp/Amazon.com/reviews","Awesome experience to work in Amazon . Fantastic work culture. For a fresher its the best company to start the work with. No boundaries for anything , the best company.","33","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=640"
"1530529937-1131","https://www.indeed.co.in/cmp/Amazon.com/reviews","I have learnt lot of things in present company and it is wonderful experience in working with the india's one of leading online shopping company with the great facilities.","65","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1280"
"1530529370-880","https://www.indeed.co.in/cmp/Amazon.com/reviews","A very good work environment . One can learn a lot . There is a lot to learn at each step. Very nice management and managers.  A good team bonding which helps a very good workflow management.","17","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=320"
"1530529411-887","https://www.indeed.co.in/cmp/Amazon.com/reviews","One can keep a balance between personal and professional life.

Management is supportive. Keeps employees motivated.

Organises events for employees.

A sure company to work with.","21","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=400"
"1530529290-789","https://www.indeed.co.in/cmp/Amazon.com/reviews","Basically overall experience being an Amazonian was ver y helpful to grow myself.
but drawback is growth is very limited & no added monetary benefits.","",""
"1530529832-1056","https://www.indeed.co.in/cmp/Amazon.com/reviews","recommendable, good company, nice culture, pay is good. learning, timings are good, good growth, hierarchy is good, facilities are nice.","53","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=1040"
"1530529788-1037","https://www.indeed.co.in/cmp/Amazon.com/reviews","it was fun working with amazon,as there is no work pressure and the people are amazing. the work culture makes you feel comfortable with your work","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529788-1040","https://www.indeed.co.in/cmp/Amazon.com/reviews","People are friendly and work life is fun. 

I have learnt a lot. Improved my communication skills, people skills and problem solving skills.

The management is open. You can walk up to the site lead and have a conversation at any point in time.","49","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=960"
"1530529411-896","https://www.indeed.co.in/cmp/Amazon.com/reviews","Its a very friendly place to work in. The employees are very supportive. They help you in your betterment and growth in your career. Gives you the desired help.","21","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=400"
"1530529738-1026","https://www.indeed.co.in/cmp/Amazon.com/reviews","I enjoyed doing overtime in Amazon. The company pays a lot to employees who are willing to give their best. I have learned management skills, communication skills and critical thinking in my job.","45","https://www.indeed.co.in/cmp/Amazon.com/reviews?start=880"
